,Name,Link
922,Roisin O'Connor,https://scholar.google.com//citations?hl=en&user=v2o3Ic4AAAAJ
923,Jun Cai,https://scholar.google.com//citations?hl=en&user=MpULU0YAAAAJ
924,Anne-Marie Croteau,https://scholar.google.com//citations?hl=en&user=2F0NEMQAAAAJ
925,"Amir Aghdam, PhD, PEng, FIEEE, FEIC",https://scholar.google.com//citations?hl=en&user=gBTbYKgAAAAJ
926,Wahab Hamou-Lhadj,https://scholar.google.com//citations?hl=en&user=hig3tGMAAAAJ
927,Alexandra Panaccio,https://scholar.google.com//citations?hl=en&user=uwRx80YAAAAJ
928,Yong Zeng,https://scholar.google.com//citations?hl=en&user=lGVGaEQAAAAJ
929,David Walsh,https://scholar.google.com//citations?hl=en&user=OaPu9OIAAAAJ
930,Genevieve Rail,https://scholar.google.com//citations?hl=en&user=o2csX8AAAAAJ
931,Juergen Rilling,https://scholar.google.com//citations?hl=en&user=m84bs1oAAAAJ
932,Nadia Bhuiyan,https://scholar.google.com//citations?hl=en&user=PUi7JtQAAAAJ
933,Andrea Schiffauerova,https://scholar.google.com//citations?hl=en&user=j1s17fkAAAAJ
934,Makan Pourzandi,https://scholar.google.com//citations?hl=en&user=amRCB2sAAAAJ
935,Ahmed M. Soliman,https://scholar.google.com//citations?hl=en&user=erFU3HMAAAAJ
936,Nhat Truong Nguyen,https://scholar.google.com//citations?hl=en&user=E3TB5hEAAAAJ
937,Hassan Rivaz,https://scholar.google.com//citations?hl=en&user=FWDzqVUAAAAJ
938,Golnaz Rezai,https://scholar.google.com//citations?hl=en&user=ZGGeSfoAAAAJ
939,Zhixiang Liu,https://scholar.google.com//citations?hl=en&user=5yUwHMEAAAAJ
940,Lyes Kadem,https://scholar.google.com//citations?hl=en&user=4wklGXkAAAAJ
941,Paula M. Wood-Adams,https://scholar.google.com//citations?hl=en&user=sAIb3xsAAAAJ
942,Ivan Contreras,https://scholar.google.com//citations?hl=en&user=poqGvBkAAAAJ
943,Christopher L Brett,https://scholar.google.com//citations?hl=en&user=Dl8gUOsAAAAJ
944,Katja Neves,https://scholar.google.com//citations?hl=en&user=dai3Cc4AAAAJ
945,Robert Cassidy,https://scholar.google.com//citations?hl=en&user=CNyORTYAAAAJ
946,Rastko R. Selmic,https://scholar.google.com//citations?hl=en&user=PxMC2pcAAAAJ
947,Alisa Piekny,https://scholar.google.com//citations?hl=en&user=8F3-y5gAAAAJ
948,Ion Stiharu,https://scholar.google.com//citations?hl=en&user=ez45nDUAAAAJ
949,Lorne Switzer,https://scholar.google.com//citations?hl=en&user=t42n9_4AAAAJ
950,Ingo Morgenstern,https://scholar.google.com//citations?hl=en&user=iorcGPMAAAAJ
951,Anne Beaudry,https://scholar.google.com//citations?hl=en&user=F91Z9CUAAAAJ
952,Elena Kuzmin,https://scholar.google.com//citations?hl=en&user=toi8Bz8AAAAJ
953,Christopher J Steele,https://scholar.google.com//citations?hl=en&user=oNLt7OUAAAAJ
954,Khaled Galal,https://scholar.google.com//citations?hl=en&user=kmHsTXwAAAAJ
955,Richard Foltz,https://scholar.google.com//citations?hl=en&user=ktk-T4YAAAAJ
956,Raymond Paquin,https://scholar.google.com//citations?hl=en&user=Y917nV0AAAAJ
957,Yasmin Jiwani,https://scholar.google.com//citations?hl=en&user=S5DKEH-rVU8C
958,Iosif Daniel Rosca,https://scholar.google.com//citations?hl=en&user=JJ-ALg8AAAAJ
959,Vivek Venkatesh,https://scholar.google.com//citations?hl=en&user=56F1Qa4AAAAJ
960,Xianming ZHANG,https://scholar.google.com//citations?hl=en&user=0QgZ9lwAAAAJ
961,Alexandra Lesnikowski,https://scholar.google.com//citations?hl=en&user=6MaZVrEAAAAJ
962,Paul Gomme,https://scholar.google.com//citations?hl=en&user=vEEW5UAAAAAJ
963,Sabine Bergler,https://scholar.google.com//citations?hl=en&user=o4FjPMIAAAAJ
964,Marc-Antoni Goulet,https://scholar.google.com//citations?hl=en&user=Anl4SsgAAAAJ
965,Jaroslav Opatrny,https://scholar.google.com//citations?hl=en&user=8X0X2U4AAAAJ
966,Sabine Bergler,https://scholar.google.com//citations?hl=en&user=tmuLqloAAAAJ
967,Mike JF Robinson,https://scholar.google.com//citations?hl=en&user=PGE3iuMAAAAJ
968,Tse-Hsun (Peter) Chen,https://scholar.google.com//citations?hl=en&user=gUBD7x0AAAAJ
969,Liangzhu (Leon) Wang,https://scholar.google.com//citations?hl=en&user=y-A6vG4AAAAJ
970,Fuzhan Nasiri,https://scholar.google.com//citations?hl=en&user=Sn2U84cAAAAJ
971,Mojtaba Kahrizi,https://scholar.google.com//citations?hl=en&user=w1HiAMsAAAAJ
972,Sixu Deng,https://scholar.google.com//citations?hl=en&user=Qjrtn6UAAAAJ
973,Tiberiu Popa,https://scholar.google.com//citations?hl=en&user=jqyGDykAAAAJ
974,Holly Recchia,https://scholar.google.com//citations?hl=en&user=8S9j5osAAAAJ
975,Hamid Taghavifar,https://scholar.google.com//citations?hl=en&user=tCYbMgsAAAAJ
976,Mark Hale,https://scholar.google.com//citations?hl=en&user=GaY1wWQAAAAJ
977,Richard Courtemanche,https://scholar.google.com//citations?hl=en&user=zl8iAisAAAAJ
978,Carol Fung,https://scholar.google.com//citations?hl=en&user=lIYpkGYAAAAJ
979,Maurice Charland,https://scholar.google.com//citations?hl=en&user=Q6JRsvsAAAAJ
980,"Gurudeeban Selvaraj, Ph.D.",https://scholar.google.com//citations?hl=en&user=tjE2g7EAAAAJ
981,René Witte,https://scholar.google.com//citations?hl=en&user=rynGoGYAAAAJ
982,Sudhir Mudur,https://scholar.google.com//citations?hl=en&user=WRRMYZgAAAAJ
983,Lata Narayanan,https://scholar.google.com//citations?hl=en&user=sY3us-kAAAAJ
984,Ali Nazemi,https://scholar.google.com//citations?hl=en&user=I7mL8KcAAAAJ
985,Thomas J Walker,https://scholar.google.com//citations?hl=en&user=bLgV9ngAAAAJ
986,Sandra Betton,https://scholar.google.com//citations?hl=en&user=g0Fu3dcAAAAJ
987,Gregor Kos,https://scholar.google.com//citations?hl=en&user=-fY6OXIAAAAJ
988,Ashutosh Bagchi,https://scholar.google.com//citations?hl=en&user=V_ud6xQAAAAJ
989,Marius Paraschivoiu,https://scholar.google.com//citations?hl=en&user=uFXkgHYAAAAJ
990,Kristen Dunfield,https://scholar.google.com//citations?hl=en&user=ZkfDFOAAAAAJ
991,Jeannine St-Jacques,https://scholar.google.com//citations?hl=en&user=PxkMZBMAAAAJ
992,Melissa K. Passarelli,https://scholar.google.com//citations?hl=en&user=d6pQ9UkAAAAJ
993,Rustam Vahidov,https://scholar.google.com//citations?hl=en&user=2h7r54sAAAAJ
994,Jose Garrido,https://scholar.google.com//citations?hl=en&user=cYhIv9IAAAAJ
995,Mohammad Mannan,https://scholar.google.com//citations?hl=en&user=sEvIcA0AAAAJ
996,Steven High,https://scholar.google.com//citations?hl=en&user=dd3aIB0AAAAJ
997,Alan Bale,https://scholar.google.com//citations?hl=en&user=dDkTWToAAAAJ
998,Saul Carliner,https://scholar.google.com//citations?hl=en&user=V5vVlLcAAAAJ
999,Catherine Russell,https://scholar.google.com//citations?hl=en&user=ZeWEw8gAAAAJ
1000,Oswald Tee,https://scholar.google.com//citations?hl=en&user=WWSsh5EAAAAJ
1001,Yan Liu,https://scholar.google.com//citations?hl=en&user=7yrUAMsAAAAJ
1002,Frank Chalk,https://scholar.google.com//citations?hl=en&user=THNzN7AAAAAJ
1003,Clement Lam,https://scholar.google.com//citations?hl=en&user=C1oKU2EAAAAJ
1004,Hua Ge,https://scholar.google.com//citations?hl=en&user=rFT5yFcAAAAJ
1005,Thomas Fevens,https://scholar.google.com//citations?hl=en&user=H2PLMFsAAAAJ
1006,Lisa Kakinami,https://scholar.google.com//citations?hl=en&user=geeikhsAAAAJ
1007,Claudine Gauthier,https://scholar.google.com//citations?hl=en&user=j-bkdecAAAAJ
1008,"Jae-Hoon Hwang, PhD",https://scholar.google.com//citations?hl=en&user=ZWp3h2cAAAAJ
1009,Guillermo Mendoza-Suarez,https://scholar.google.com//citations?hl=en&user=cu8JtFwAAAAJ
1010,Pablo Gilabert,https://scholar.google.com//citations?hl=en&user=jnMMGa8AAAAJ
1011,Luis Rodrigues,https://scholar.google.com//citations?hl=en&user=1MZJ7tkAAAAJ
1012,Claudio Contardo,https://scholar.google.com//citations?hl=en&user=hPjRTWsAAAAJ
1013,Rodolfo WL Coutinho,https://scholar.google.com//citations?hl=en&user=9ePoWykAAAAJ
1014,Thomas Grevesse,https://scholar.google.com//citations?hl=en&user=mdECLPUAAAAJ
1015,Chunyan Lai,https://scholar.google.com//citations?hl=en&user=m83W-LkAAAAJ
1016,Stefanie Duguay,https://scholar.google.com//citations?hl=en&user=lvlBOGUAAAAJ
1017,Pablo Bianucci,https://scholar.google.com//citations?hl=en&user=OC0R9zQAAAAJ
1018,D.Korotkin,https://scholar.google.com//citations?hl=en&user=XBP_yooAAAAJ
1019,Sebastien Caquard,https://scholar.google.com//citations?hl=en&user=VbPLXyIAAAAJ
1020,Peter J. Stoett,https://scholar.google.com//citations?hl=en&user=zcepoGEAAAAJ
1021,Walcir Cardoso,https://scholar.google.com//citations?hl=en&user=J_NzV4kAAAAJ
1022,"Olga Ormandjieva, PhD, Eng.",https://scholar.google.com//citations?hl=en&user=bHdGgHoAAAAJ
1023,Maryse Fortin,https://scholar.google.com//citations?hl=en&user=K2rJ1-oAAAAJ
1024,Eugene Belilovsky,https://scholar.google.com//citations?hl=en&user=CffJDoEAAAAJ
1025,MR Soleymani,https://scholar.google.com//citations?hl=en&user=eSwZ13oAAAAJ
1026,Saurabh Maiti,https://scholar.google.com//citations?hl=en&user=2aPCX48AAAAJ
1027,Dmytro Kevorkov,https://scholar.google.com//citations?hl=en&user=TJljVyAAAAAJ
1028,Peter Grogono,https://scholar.google.com//citations?hl=en&user=bftDZ9UAAAAJ
1029,Rosemary C. Reilly,https://scholar.google.com//citations?hl=en&user=rx3_D80AAAAJ
1030,Leila Kosseim,https://scholar.google.com//citations?hl=en&user=nc2WmbsAAAAJ
1031,Onur Bodur,https://scholar.google.com//citations?hl=en&user=c7YkmsgAAAAJ
1032,David I. Waddington,https://scholar.google.com//citations?hl=en&user=l_4NCCoAAAAJ
1033,Soheyl Khalilpourazari,https://scholar.google.com//citations?hl=en&user=HfxspxkAAAAJ
1034,Yuhong Yan,https://scholar.google.com//citations?hl=en&user=IfxXnfcAAAAJ
1035,John N. Karigiannis,https://scholar.google.com//citations?hl=en&user=tUK_e3IAAAAJ
1036,Marek B Majewski,https://scholar.google.com//citations?hl=en&user=xugSh1IAAAAJ
1037,Marc Steinberg,https://scholar.google.com//citations?hl=en&user=VLJDRJoAAAAJ
1038,Ayse Turak,https://scholar.google.com//citations?hl=en&user=MnQ9sZkAAAAJ
1039,Lucian Turcescu,https://scholar.google.com//citations?hl=en&user=e8uP-UwAAAAJ
1040,Syed Ahsan,https://scholar.google.com//citations?hl=en&user=wlH1e4QAAAAJ
1041,Bart Simon,https://scholar.google.com//citations?hl=en&user=zU_hIacAAAAJ
1042,Kudret Demirli,https://scholar.google.com//citations?hl=en&user=BEUsxl4AAAAJ
1043,Jorgen Hansen,https://scholar.google.com//citations?hl=en&user=H7rZSMUAAAAJ
1044,Michelle Nokken,https://scholar.google.com//citations?hl=en&user=0VMpwOsAAAAJ
1045,Calvin Kalman,https://scholar.google.com//citations?hl=en&user=B_MO65IAAAAJ
1046,Carly Ziter,https://scholar.google.com//citations?hl=en&user=FJUSFeAAAAAJ
1047,Ayhan Ince,https://scholar.google.com//citations?hl=en&user=YTVcb-YAAAAJ
1048,Sylvia Santosa,https://scholar.google.com//citations?hl=en&user=EI0oE5wAAAAJ
1049,Mehdi Nikoo,https://scholar.google.com//citations?hl=en&user=guGp8cYAAAAJ
1050,M Zahangir Kabir,https://scholar.google.com//citations?hl=en&user=NQFoycgAAAAJ
1051,Anton Shevchenko,https://scholar.google.com//citations?hl=en&user=pijFdo4AAAAJ
1052,Subrato Bharati,https://scholar.google.com//citations?hl=en&user=cD7rXZEAAAAJ
1053,Tsz Ho Kwok,https://scholar.google.com//citations?hl=en&user=pg-juRIAAAAJ
1054,Natasha Blanchet-Cohen,https://scholar.google.com//citations?hl=en&user=2erwrm0AAAAJ
1055,Otmane AIT MOHAMED,https://scholar.google.com//citations?hl=en&user=HFI6vCEAAAAJ
1056,Serguei A. Mokhov,https://scholar.google.com//citations?hl=en&user=60QuaskAAAAJ
1057,Brandon Helfield,https://scholar.google.com//citations?hl=en&user=K--_p-QAAAAJ
1058,Mike Gasher,https://scholar.google.com//citations?hl=en&user=GQkBqSkAAAAJ
1059,Sandra Céspedes,https://scholar.google.com//citations?hl=en&user=8RDQ4k8AAAAJ
1060,Nicole M. Alberts,https://scholar.google.com//citations?hl=en&user=WunsHVgAAAAJ
1061,Helena P. Osana,https://scholar.google.com//citations?hl=en&user=2upYl0sAAAAJ
1062,Valter Zazubovich,https://scholar.google.com//citations?hl=en&user=FvxV55QAAAAJ
1063,Eric J Pedersen,https://scholar.google.com//citations?hl=en&user=OWafxvEAAAAJ
1064,Rick Gurnsey,https://scholar.google.com//citations?hl=en&user=qSsLX0UAAAAJ
1065,Abdelhak Bentaleb,https://scholar.google.com//citations?hl=en&user=rRq6FiAAAAAJ
1066,Yosr Jarraya,https://scholar.google.com//citations?hl=en&user=CjRpdA4AAAAJ
1067,"Hassan Z. Al Garni, Ph.D., CEM",https://scholar.google.com//citations?hl=en&user=5dQpL9QAAAAJ
1068,Pierre-Yann Dolbec,https://scholar.google.com//citations?hl=en&user=jr9up9kAAAAJ
1069,Kregg Hetherington,https://scholar.google.com//citations?hl=en&user=M79usLgAAAAJ
1070,James Conklin,https://scholar.google.com//citations?hl=en&user=Jg2SvKEAAAAJ
1071,Pippin Barr,https://scholar.google.com//citations?hl=en&user=FFMIhnQAAAAJ
1072,Shannon Lloyd,https://scholar.google.com//citations?hl=en&user=Ro6ZdmoAAAAJ
1073,Sana Jahanshahi Anbuhi,https://scholar.google.com//citations?hl=en&user=IPTDg6EAAAAJ
1074,Imants Paeglis,https://scholar.google.com//citations?hl=en&user=IUnogSMAAAAJ
1075,Essam Mansour,https://scholar.google.com//citations?hl=en&user=dqgckDgAAAAJ
1076,Steve CC Shih,https://scholar.google.com//citations?hl=en&user=COZcPEAAAAAJ
1077,Alexandra Dawson,https://scholar.google.com//citations?hl=en&user=c3GioeEAAAAJ
1078,"Javad Sadri, Ph.D.",https://scholar.google.com//citations?hl=en&user=DYai0j0AAAAJ
1079,Sandra Martin-Chang,https://scholar.google.com//citations?hl=en&user=jUhNd8IAAAAJ
1080,Matthew Gardner,https://scholar.google.com//citations?hl=en&user=a7LNX0QAAAAJ
1081,Fassil Nebebe,https://scholar.google.com//citations?hl=en&user=73eoZL4AAAAJ
1082,Shin Hwei Tan,https://scholar.google.com//citations?hl=en&user=1eFjFs8AAAAJ
1083,Navneet Vidyarthi,https://scholar.google.com//citations?hl=en&user=3nJXiKgAAAAJ
1084,Mohammad Hasan Aghdaie,https://scholar.google.com//citations?hl=en&user=8bxaCnAAAAAJ
1085,Sara Kennedy,https://scholar.google.com//citations?hl=en&user=AQea94cAAAAJ
1086,Mihaela D Iordanova,https://scholar.google.com//citations?hl=en&user=-Hl6Sf4AAAAJ
1087,Samar Abdi,https://scholar.google.com//citations?hl=en&user=4zJDxPYAAAAJ
1088,AKW Ahmed,https://scholar.google.com//citations?hl=en&user=_xT-wy8AAAAJ
1089,BK Shreyamsha Kumar,https://scholar.google.com//citations?hl=en&user=jX5csycAAAAJ
1090,Masoumeh Kazemi Zanjani,https://scholar.google.com//citations?hl=en&user=3JR-jkcAAAAJ
1091,Masoumeh Kazemi Zanjani,https://scholar.google.com//citations?hl=en&user=B0zPVcQAAAAJ
1092,Hilary A. Rose,https://scholar.google.com//citations?hl=en&user=SCYWNOYAAAAJ
1093,Sébastien Le Beux,https://scholar.google.com//citations?hl=en&user=n2zWgXkAAAAJ
1094,Jiwu Rao,https://scholar.google.com//citations?hl=en&user=pvcggZQAAAAJ
1095,Fenwick Mckelvey,https://scholar.google.com//citations?hl=en&user=ajLkAIYAAAAJ
1096,Yiming Xiao,https://scholar.google.com//citations?hl=en&user=ELHjilEAAAAJ
1097,Susanne Kraemer,https://scholar.google.com//citations?hl=en&user=y6rk9pYAAAAJ
1098,Lauren Narcross,https://scholar.google.com//citations?hl=en&user=kdw_47wAAAAJ
1099,Sara Kennedy,https://scholar.google.com//citations?hl=en&user=1DkPrrYAAAAJ
1100,Szilvia Pápai,https://scholar.google.com//citations?hl=en&user=ai5xyHUAAAAJ
1101,David Secko,https://scholar.google.com//citations?hl=en&user=4-BFYIsAAAAJ
1102,Houman Zarrabi,https://scholar.google.com//citations?hl=en&user=fwtTUX0AAAAJ
1103,Jovana Stojanovic,https://scholar.google.com//citations?hl=en&user=2s1Hrq0AAAAJ
1104,Jinqiu Yang,https://scholar.google.com//citations?hl=en&user=DpY9rhEAAAAJ
1105,Mohammadmahdi Farahani,https://scholar.google.com//citations?hl=en&user=adJ1aeUAAAAJ
1106,Caroline Roux,https://scholar.google.com//citations?hl=en&user=Q6qHuhoAAAAJ
1107,Yu-Ping Chen,https://scholar.google.com//citations?hl=en&user=xXK0PmEAAAAJ
1108,Bengi Akbulut,https://scholar.google.com//citations?hl=en&user=Q4d3I2IAAAAJ
1109,Sally Cole,https://scholar.google.com//citations?hl=en&user=5Fb1rHYAAAAJ
1110,Mona Taghavi,https://scholar.google.com//citations?hl=en&user=fGdrQiAAAAAJ
1111,Artyom Shneyerov,https://scholar.google.com//citations?hl=en&user=3Y8UQQwAAAAJ
1112,Antoine Bilodeau,https://scholar.google.com//citations?hl=en&user=ybe2r5IAAAAJ
1113,David Morris,https://scholar.google.com//citations?hl=en&user=AgkhwKsAAAAJ
1114,Pantcho Stoyanov,https://scholar.google.com//citations?hl=en&user=EKIun-gAAAAJ
1115,Raul Valverde PhD PEng CT,https://scholar.google.com//citations?hl=en&user=Tb4APMgAAAAJ
1116,Kevin A. Gould,https://scholar.google.com//citations?hl=en&user=8GRceTEAAAAJ
1117,Joanna Berzowska,https://scholar.google.com//citations?hl=en&user=uC55RfUAAAAJ
1118,Aashiq H. Kachroo,https://scholar.google.com//citations?hl=en&user=UT460d8AAAAJ
1119,Aaron Paul Johnson,https://scholar.google.com//citations?hl=en&user=AnLncaQAAAAJ
1120,Jeremy Stolow,https://scholar.google.com//citations?hl=en&user=rlkOMsAAAAAJ
1121,Moataz Samir Shoukry,https://scholar.google.com//citations?hl=en&user=RXW02RsAAAAJ
1122,John William Atwood,https://scholar.google.com//citations?hl=en&user=lVEb_VYAAAAJ
1123,Ribal Atallah,https://scholar.google.com//citations?hl=en&user=rD9vV7cAAAAJ
1124,Rajshree Prakash,https://scholar.google.com//citations?hl=en&user=uQHLWVUAAAAJ
1125,Roberto G. de Almeida,https://scholar.google.com//citations?hl=en&user=-iiGCmwAAAAJ
1126,Rachael (Ré) Mansbach,https://scholar.google.com//citations?hl=en&user=dhI39kwAAAAJ
1127,Mickael LD Deroche,https://scholar.google.com//citations?hl=en&user=ZqV0-2kAAAAJ
1128,Rick Molz,https://scholar.google.com//citations?hl=en&user=q0bT1isAAAAJ
1129,Mohsen Habibi,https://scholar.google.com//citations?hl=en&user=rF2h-8QAAAAJ
1130,Brian Vermeire,https://scholar.google.com//citations?hl=en&user=aBR7yeUAAAAJ
1131,Carmela Cucuzzella,https://scholar.google.com//citations?hl=en&user=4gfsLJAAAAAJ
1132,Mazdak Nik-Bakht,https://scholar.google.com//citations?hl=en&user=6aY1O90AAAAJ
1133,Julie Soleil Archambault,https://scholar.google.com//citations?hl=en&user=PL5t_BAAAAAJ
1134,Sivakumar Narayanswamy,https://scholar.google.com//citations?hl=en&user=IH8nYbwAAAAJ
1135,Arthi Ramachandran,https://scholar.google.com//citations?hl=en&user=HNnK4iAAAAAJ
1136,Glenn Cowan,https://scholar.google.com//citations?hl=en&user=EquwA9kAAAAJ
1137,Andra McCartney,https://scholar.google.com//citations?hl=en&user=yHpMSbYAAAAJ
1138,David Kwan,https://scholar.google.com//citations?hl=en&user=RPz3NF4AAAAJ
1139,Walter Lucia,https://scholar.google.com//citations?hl=en&user=Tof-IKYAAAAJ
1140,Emilio Boulianne,https://scholar.google.com//citations?hl=en&user=Q-qQWnkAAAAJ
1141,Alan de Aguiar Lopes,https://scholar.google.com//citations?hl=en&user=cik00RUAAAAJ
1142,Yousef R. Shayan,https://scholar.google.com//citations?hl=en&user=E0pEfcwAAAAJ
1143,S. Samuel Li,https://scholar.google.com//citations?hl=en&user=BJQdcn4AAAAJ
1144,Alina Stancu,https://scholar.google.com//citations?hl=en&user=vAuwBEwAAAAJ
1145,Onur Kuzgunkaya,https://scholar.google.com//citations?hl=en&user=ZtawlBUAAAAJ
1146,Mahdi S. Hosseini,https://scholar.google.com//citations?hl=en&user=SO-FFrgAAAAJ
1147,Tina Hilgers,https://scholar.google.com//citations?hl=en&user=zoZpS-gAAAAJ
1148,Charles Kiyanda,https://scholar.google.com//citations?hl=en&user=vGhZ6kgAAAAJ
1149,Jordan Richard Schoenherr,https://scholar.google.com//citations?hl=en&user=5W1zkyMAAAAJ
1150,Rassim Khelifa,https://scholar.google.com//citations?hl=en&user=kKsb48YAAAAJ
1151,Jill Didur,https://scholar.google.com//citations?hl=en&user=mOZGijIAAAAJ
1152,lea popovic,https://scholar.google.com//citations?hl=en&user=QLzgCUIAAAAJ
1153,Moussa TEMBELY,https://scholar.google.com//citations?hl=en&user=XMJxuz8AAAAJ
1154,Sandra L. Curtis,https://scholar.google.com//citations?hl=en&user=w1oB_0oAAAAJ
1155,Behrooz Yousefzadeh,https://scholar.google.com//citations?hl=en&user=Uw8ZYVkAAAAJ
1156,Ming Li,https://scholar.google.com//citations?hl=en&user=o9dh_aYAAAAJ
1157,Shayan Eskandari,https://scholar.google.com//citations?hl=en&user=K9xYnSQAAAAJ
1158,Ikbal Taleb,https://scholar.google.com//citations?hl=en&user=6povT8YAAAAJ
1159,Nathan Cross,https://scholar.google.com//citations?hl=en&user=u1agNMQAAAAJ
1160,Samir Sebbah,https://scholar.google.com//citations?hl=en&user=LNlq3LgAAAAJ
1161,Rabin Raut,https://scholar.google.com//citations?hl=en&user=YIIscfoAAAAJ
1162,Joyce HL Lui,https://scholar.google.com//citations?hl=en&user=KlYqJwsAAAAJ
1163,Yuan Wang,https://scholar.google.com//citations?hl=en&user=0yf6icgAAAAJ
1164,Jihan Rabah,https://scholar.google.com//citations?hl=en&user=GAJheCsAAAAJ
1165,Elizabeth A. Bloodgood,https://scholar.google.com//citations?hl=en&user=FRho7QsAAAAJ
1166,Laurent Potvin-Trottier,https://scholar.google.com//citations?hl=en&user=_LgXjOgAAAAJ
1167,Mireille Paquet,https://scholar.google.com//citations?hl=en&user=3jG7sA8AAAAJ
1168,Larysa Lysenko,https://scholar.google.com//citations?hl=en&user=GbrSaSMAAAAJ
1169,Krzysztof Skonieczny,https://scholar.google.com//citations?hl=en&user=WOSCmiEAAAAJ
1170,Mehdi Eshaghi,https://scholar.google.com//citations?hl=en&user=1K17QjUAAAAJ
1171,Annick Singh,https://scholar.google.com//citations?hl=en&user=Eu833pAAAAAJ
1172,Paul Bouchard,https://scholar.google.com//citations?hl=en&user=trrlep0AAAAJ
1173,"Abdullahi K. Gujba, Ph.D., P.Eng., PMP",https://scholar.google.com//citations?hl=en&user=Vr8-EVkAAAAJ
1174,Mohamad Mehdi,https://scholar.google.com//citations?hl=en&user=95qRktMAAAAJ
1175,Marc Picard,https://scholar.google.com//citations?hl=en&user=dOSAaRYAAAAJ
1176,Taraneh Javanbakht,https://scholar.google.com//citations?hl=en&user=IQvgCKkAAAAJ
1177,Tanja Tajmel,https://scholar.google.com//citations?hl=en&user=PMtKGLcAAAAJ
1178,William R. Falcão,https://scholar.google.com//citations?hl=en&user=k6McJucAAAAJ
1179,Eric Reiter,https://scholar.google.com//citations?hl=en&user=FWDRNiQAAAAJ
1180,Ciprian Alecsandru,https://scholar.google.com//citations?hl=en&user=exRjZP8AAAAJ
1181,R. Emre Erkmen,https://scholar.google.com//citations?hl=en&user=EzIhNEMAAAAJ
1182,Matthew J. Barker,https://scholar.google.com//citations?hl=en&user=ayDeUtYAAAAJ
1183,Ivan Kantor,https://scholar.google.com//citations?hl=en&user=hdBqxJIAAAAJ
1184,Farjad Shadmehri,https://scholar.google.com//citations?hl=en&user=ynyl3EAAAAAJ
1185,Matthias Fritsch,https://scholar.google.com//citations?hl=en&user=GBJNXj0AAAAJ
1186,Fariba Tarasi,https://scholar.google.com//citations?hl=en&user=wHieQ9gAAAAJ
1187,Adriane MacDonald,https://scholar.google.com//citations?hl=en&user=F-6m6ecAAAAJ
1188,Dr. Manar AMAYRI,https://scholar.google.com//citations?hl=en&user=1mbYI_cAAAAJ
1189,Mohamed Elhattab,https://scholar.google.com//citations?hl=en&user=OVPpy30AAAAJ
1190,Ehsan Zakeri,https://scholar.google.com//citations?hl=en&user=A-iCPboAAAAJ
1191,Nicola S. Smith,https://scholar.google.com//citations?hl=en&user=izEP37wAAAAJ
1192,Galia Dafni,https://scholar.google.com//citations?hl=en&user=ZBXFW-IAAAAJ
1193,Danielle Morin,https://scholar.google.com//citations?hl=en&user=9JJ8rv4AAAAJ
1194,Nicolás Alessandroni,https://scholar.google.com//citations?hl=en&user=O0JkchsAAAAJ
1195,Jason Edward Lewis,https://scholar.google.com//citations?hl=en&user=Yd-pXcoAAAAJ
1196,Florence B Pomares,https://scholar.google.com//citations?hl=en&user=5Y32p1MAAAAJ
1197,Juan Carlos Castro,https://scholar.google.com//citations?hl=en&user=xRpgHBwAAAAJ
1198,Ali Roozbeh Nia,https://scholar.google.com//citations?hl=en&user=MLQV6WQAAAAJ
1199,Anıl Ufuk Batmaz,https://scholar.google.com//citations?hl=en&user=PEsMslcAAAAJ
1200,Sadam Hussain,https://scholar.google.com//citations?hl=en&user=hqnR85cAAAAJ
1201,Mohsen Ghafouri,https://scholar.google.com//citations?hl=en&user=TzP7meUAAAAJ
1202,John Potvin,https://scholar.google.com//citations?hl=en&user=Ugr5uLEAAAAJ
1203,Luis Esteban Amador Jimenez,https://scholar.google.com//citations?hl=en&user=prM8jfQAAAAJ
1204,Khaled A. Ghamry,https://scholar.google.com//citations?hl=en&user=u0CFoCgAAAAJ
1205,Alireza Moezi,https://scholar.google.com//citations?hl=en&user=amrLJNIAAAAJ
1206,Martin Danyluk,https://scholar.google.com//citations?hl=en&user=nRv5ykwAAAAJ
1207,Erkan Yönder,https://scholar.google.com//citations?hl=en&user=HNN8IwIAAAAJ
1208,Hejia Gao,https://scholar.google.com//citations?hl=en&user=5dsNUEoAAAAJ
1209,AR Barbhuiya,https://scholar.google.com//citations?hl=en&user=nmTZM1cAAAAJ
1210,Darla Fortune,https://scholar.google.com//citations?hl=en&user=bir_UNIAAAAJ
1211,Claudine Mangen,https://scholar.google.com//citations?hl=en&user=1dWN1SMAAAAJ
1212,Bassam Moussa,https://scholar.google.com//citations?hl=en&user=R6EcWeIAAAAJ
1213,Jon Breslaw,https://scholar.google.com//citations?hl=en&user=fa-k75QAAAAJ
1214,Madoka Gray-Mitsumune,https://scholar.google.com//citations?hl=en&user=8EW8RjAAAAAJ
1215,Paula Lago,https://scholar.google.com//citations?hl=en&user=w3yy2qIAAAAJ
1216,Soheil Zabihi,https://scholar.google.com//citations?hl=en&user=Pvdl4zQAAAAJ
1217,ALI K Hmood (Al-Frajat),https://scholar.google.com//citations?hl=en&user=DrK06WkAAAAJ
1218,Bruno Lee,https://scholar.google.com//citations?hl=en&user=-OnPaw0AAAAJ
1219,Joel Bothello 🍁,https://scholar.google.com//citations?hl=en&user=Zd6n5LYAAAAJ
