,Name,Link
24953,Atif Khan,https://scholar.google.com//citations?hl=en&user=mYZ087oAAAAJ
24954,Shesha Jayaram,https://scholar.google.com//citations?hl=en&user=-zY7cogAAAAJ
24955,Daphne L McCulloch,https://scholar.google.com//citations?hl=en&user=zbwj9k0AAAAJ
24956,Manoj Sachdev,https://scholar.google.com//citations?hl=en&user=Tn3Wo5cAAAAJ
24957,Matteo Mariantoni,https://scholar.google.com//citations?hl=en&user=b01aKZcAAAAJ
24958,Peter J. Carrington,https://scholar.google.com//citations?hl=en&user=w4nN-x0AAAAJ
24959,Brendan McConkey,https://scholar.google.com//citations?hl=en&user=T4wUsIMAAAAJ
24960,Dan Luo,https://scholar.google.com//citations?hl=en&user=CQux5dMAAAAJ
24961,Bobocel,https://scholar.google.com//citations?hl=en&user=hANFxFIAAAAJ
24962,safieddin safavi-naeini,https://scholar.google.com//citations?hl=en&user=vcsNbsgAAAAJ
24963,Mahesh Pandey,https://scholar.google.com//citations?hl=en&user=qDOy9mEAAAAJ
24964,J  Richard Culham,https://scholar.google.com//citations?hl=en&user=mHiHJ_0AAAAJ
24965,Ken Stark,https://scholar.google.com//citations?hl=en&user=fkd2qvQAAAAJ
24966,Florian Kerschbaum,https://scholar.google.com//citations?hl=en&user=aP-_mb8AAAAJ
24967,Mark Pritzker,https://scholar.google.com//citations?hl=en&user=r1M7HukAAAAJ
24968,Ravi R Mazumdar,https://scholar.google.com//citations?hl=en&user=0ceJfDoAAAAJ
24969,W. Richard Staines,https://scholar.google.com//citations?hl=en&user=YskrXK4AAAAJ
24970,Xianwen Wu,https://scholar.google.com//citations?hl=en&user=j4awexIAAAAJ
24971,Leo Rothenburg,https://scholar.google.com//citations?hl=en&user=1bFty48AAAAJ
24972,Kenneth R. Davidson,https://scholar.google.com//citations?hl=en&user=fy-IcvoAAAAJ
24973,Kim Cuddington,https://scholar.google.com//citations?hl=en&user=xt9r818AAAAJ
24974,Ralph Smith,https://scholar.google.com//citations?hl=en&user=RHfmKhYAAAAJ
24975,Youngki Yoon,https://scholar.google.com//citations?hl=en&user=ZHQDcLgAAAAJ
24976,William A. Anderson,https://scholar.google.com//citations?hl=en&user=qOZQkDEAAAAJ
24977,Itier Roxane J.,https://scholar.google.com//citations?hl=en&user=6tF3PnMAAAAJ
24978,Nandita  B Basu,https://scholar.google.com//citations?hl=en&user=JB0hq5AAAAAJ
24979,James Danckert,https://scholar.google.com//citations?hl=en&user=Bb2jD2QAAAAJ
24980,Xiaosong Wang,https://scholar.google.com//citations?hl=en&user=z9B549sAAAAJ
24981,Stanley Burris,https://scholar.google.com//citations?hl=en&user=OCyl7UIAAAAJ
24982,Stephen M. Watt,https://scholar.google.com//citations?hl=en&user=O4bB0QkAAAAJ
24983,Rob de Loë,https://scholar.google.com//citations?hl=en&user=fN2vNGcAAAAJ
24984,Anita Layton,https://scholar.google.com//citations?hl=en&user=Ln5Ksv0AAAAJ
24985,Patricia C. O'Brien,https://scholar.google.com//citations?hl=en&user=wkq3exYAAAAJ
24986,Olaf Weber,https://scholar.google.com//citations?hl=en&user=tGFedLkAAAAJ
24987,Lila Kari (nee Santean),https://scholar.google.com//citations?hl=en&user=B4myWaQAAAAJ
24988,EA Sudicky,https://scholar.google.com//citations?hl=en&user=eBl60pUAAAAJ
24989,Douglas Stebila,https://scholar.google.com//citations?hl=en&user=b1DDIcYAAAAJ
24990,Anwar Hasan,https://scholar.google.com//citations?hl=en&user=yP6ym_IAAAAJ
24991,Shane McIntosh,https://scholar.google.com//citations?hl=en&user=FxUqGoUAAAAJ
24992,K. Stephen Brown,https://scholar.google.com//citations?hl=en&user=KN5iuRgAAAAJ
24993,Mark Oremus,https://scholar.google.com//citations?hl=en&user=EUC-KHMAAAAJ
24994,Robert A. Varin,https://scholar.google.com//citations?hl=en&user=lNjRNt8AAAAJ
24995,Michaela C Devries,https://scholar.google.com//citations?hl=en&user=orUCPOgAAAAJ
24996,Kshirasagar Naik,https://scholar.google.com//citations?hl=en&user=8KwkRnUAAAAJ
24997,M Ioannidis,https://scholar.google.com//citations?hl=en&user=skmsSrwAAAAJ
24998,Ondrej Lhotak,https://scholar.google.com//citations?hl=en&user=kLg3RgsAAAAJ
24999,Brendon MH Larson,https://scholar.google.com//citations?hl=en&user=R3cPeFMAAAAJ
25000,Boxin Zhao,https://scholar.google.com//citations?hl=en&user=0q0G0XQAAAAJ
25001,David rudolph,https://scholar.google.com//citations?hl=en&user=qFrBN5gAAAAJ
25002,Daniel Vogel,https://scholar.google.com//citations?hl=en&user=Yi5nK1EAAAAJ
25003,Patrick Mitran,https://scholar.google.com//citations?hl=en&user=089iCroAAAAJ
25004,David Hawthorn,https://scholar.google.com//citations?hl=en&user=VeeyaCEAAAAJ
25005,Joel A Dubin,https://scholar.google.com//citations?hl=en&user=g9zPsf4AAAAJ
25006,Eduardo Martín-Martínez,https://scholar.google.com//citations?hl=en&user=AhUfKjkAAAAJ
25007,Britton Jeter,https://scholar.google.com//citations?hl=en&user=YY6XZkEAAAAJ
25008,Catherine Burns,https://scholar.google.com//citations?hl=en&user=ONcan_4AAAAJ
25009,Po-Jung Jimmy Huang,https://scholar.google.com//citations?hl=en&user=WnhwBTYAAAAJ
25010,Madjid Soltani,https://scholar.google.com//citations?hl=en&user=cZH48voAAAAJ
25011,John Heikkila,https://scholar.google.com//citations?hl=en&user=mfbBResAAAAJ
25012,Alexandru Nica,https://scholar.google.com//citations?hl=en&user=RL6XTdwAAAAJ
25013,Carolyn Hansson,https://scholar.google.com//citations?hl=en&user=Y70kcd8AAAAJ
25014,Chris Houser,https://scholar.google.com//citations?hl=en&user=5haPGkwAAAAJ
25015,Dr. Naveen Kalra,https://scholar.google.com//citations?hl=en&user=f88qY9wAAAAJ
25016,Meiling Xiao,https://scholar.google.com//citations?hl=en&user=O7YBpIoAAAAJ
25017,Brian Kendall,https://scholar.google.com//citations?hl=en&user=CnaJN9MAAAAJ
25018,George Labahn,https://scholar.google.com//citations?hl=en&user=Y91lPPwAAAAJ
25019,Rajibul Islam,https://scholar.google.com//citations?hl=en&user=wV7m0q8AAAAJ
25020,Holger Kleinke,https://scholar.google.com//citations?hl=en&user=6ToXNSgAAAAJ
25021,Suzanne Tyas,https://scholar.google.com//citations?hl=en&user=Rn1W8wYAAAAJ
25022,Troy D. Glover,https://scholar.google.com//citations?hl=en&user=P8OQyCIAAAAJ
25023,Peter Hall,https://scholar.google.com//citations?hl=en&user=vU6lPHcAAAAJ
25024,Rodolfo Pellizzoni,https://scholar.google.com//citations?hl=en&user=wcLr_WMAAAAJ
25025,David Moscovitch,https://scholar.google.com//citations?hl=en&user=t0iu30QAAAAJ
25026,David Yevick,https://scholar.google.com//citations?hl=en&user=eMNK__gAAAAJ
25027,John Turri,https://scholar.google.com//citations?hl=en&user=UfNbDJQAAAAJ
25028,Maria Strack,https://scholar.google.com//citations?hl=en&user=bLTyP6gAAAAJ
25029,Bryan A. Tolson,https://scholar.google.com//citations?hl=en&user=E0ugA2sAAAAJ
25030,Daniela O'Neill,https://scholar.google.com//citations?hl=en&user=ngko24UAAAAJ
25031,Slim Boumaiza,https://scholar.google.com//citations?hl=en&user=MFygfrMAAAAJ
25032,Zoya Leonenko,https://scholar.google.com//citations?hl=en&user=PVogIdEAAAAJ
25033,"Satyam Panchal, Ph.D., P.Eng.",https://scholar.google.com//citations?hl=en&user=2vOw2EEAAAAJ
25034,Jean Andrey,https://scholar.google.com//citations?hl=en&user=UwIDwVUAAAAJ
25035,Carolyn Ren,https://scholar.google.com//citations?hl=en&user=OEppY8kAAAAJ
25036,Mahmood Reza Gohari,https://scholar.google.com//citations?hl=en&user=T0YAFmoAAAAJ
25037,Melanie Campbell,https://scholar.google.com//citations?hl=en&user=Cqeo1M0AAAAJ
25038,Praveen  PN Rao,https://scholar.google.com//citations?hl=en&user=CBbtgeYAAAAJ
25039,James H Bookbinder,https://scholar.google.com//citations?hl=en&user=gSsCxuzGXdYC
25040,Stephen L. Smith,https://scholar.google.com//citations?hl=en&user=_gfwCNwAAAAJ
25041,Meiyappan Nagappan,https://scholar.google.com//citations?hl=en&user=QKpkZx0AAAAJ
25042,D Moira Glerum,https://scholar.google.com//citations?hl=en&user=0nXJ4GsAAAAJ
25043,Hamid Jahed,https://scholar.google.com//citations?hl=en&user=eGFtaTAAAAAJ
25044,Robin Duncan,https://scholar.google.com//citations?hl=en&user=joeENXMAAAAJ
25045,Terrence C Stewart,https://scholar.google.com//citations?hl=en&user=4ahpxDwAAAAJ
25046,Fardin Ahmadi,https://scholar.google.com//citations?hl=en&user=Hr6nVl8AAAAJ
25047,James WE Rush,https://scholar.google.com//citations?hl=en&user=gCTaQFkAAAAJ
25048,Dillon Browne,https://scholar.google.com//citations?hl=en&user=MqBf-jsAAAAJ
25049,A. Russell Tupling,https://scholar.google.com//citations?hl=en&user=W6G48PcAAAAJ
25050,Simon Courtenay,https://scholar.google.com//citations?hl=en&user=TJj5zGEAAAAJ
25051,Duane Cronin,https://scholar.google.com//citations?hl=en&user=mj90Su8AAAAJ
25052,Sayan Ganguly,https://scholar.google.com//citations?hl=en&user=GAPxiHoAAAAJ
25053,Arie Gurfinkel,https://scholar.google.com//citations?hl=en&user=WHTB3_MAAAAJ
25054,Abigail A. Scholer,https://scholar.google.com//citations?hl=en&user=WE1wZKoAAAAJ
25055,Steffanie Scott,https://scholar.google.com//citations?hl=en&user=fx6UYrEAAAAJ
25056,Daniel W Stashuk,https://scholar.google.com//citations?hl=en&user=qp-YSvMAAAAJ
25057,John Burbidge,https://scholar.google.com//citations?hl=en&user=5nk0WYwAAAAJ
25058,Samantha Meyer,https://scholar.google.com//citations?hl=en&user=VIEL-gsAAAAJ
25059,Paul Murphy,https://scholar.google.com//citations?hl=en&user=5Ptx3qoAAAAJ
25060,Jing Fu,https://scholar.google.com//citations?hl=en&user=ZyZHiNYAAAAJ
25061,Dr. Bai Sun,https://scholar.google.com//citations?hl=en&user=D2xi1pEAAAAJ
25062,Lisa Aultman-Hall,https://scholar.google.com//citations?hl=en&user=FpdZ3dgAAAAJ
25063,David Jackson,https://scholar.google.com//citations?hl=en&user=wXpmjSwAAAAJ
25064,Hector Budman,https://scholar.google.com//citations?hl=en&user=tjdV4oAAAAAJ
25065,Jeff ZY Chen,https://scholar.google.com//citations?hl=en&user=_zhMaH8AAAAJ
25066,john wainwright,https://scholar.google.com//citations?hl=en&user=GlagB10AAAAJ
25067,Md. Milon Islam,https://scholar.google.com//citations?hl=en&user=ABC_LOAAAAAJ
25068,Peng Peng,https://scholar.google.com//citations?hl=en&user=WpWE_wEAAAAJ
25069,Jamie Joseph,https://scholar.google.com//citations?hl=en&user=MSqIdOAAAAAJ
25070,Brian Dixon,https://scholar.google.com//citations?hl=en&user=JIalHMAAAAAJ
25071,Ori Friedman,https://scholar.google.com//citations?hl=en&user=AxksGZUAAAAJ
25072,Graham Epstein,https://scholar.google.com//citations?hl=en&user=S4JEmxgAAAAJ
25073,Lorne L. Dawson,https://scholar.google.com//citations?hl=en&user=1ab5f4YAAAAJ
25074,Bruce Hellinga,https://scholar.google.com//citations?hl=en&user=qtVSsQMAAAAJ
25075,Anna Lubiw,https://scholar.google.com//citations?hl=en&user=XO7YvFwAAAAJ
25076,CP Chou,https://scholar.google.com//citations?hl=en&user=a9spF6AAAAAJ
25077,ABUL QUASEM AL-AMIN,https://scholar.google.com//citations?hl=en&user=rg98ZWwAAAAJ
25078,Richard Peng,https://scholar.google.com//citations?hl=en&user=loh7ivYAAAAJ
25079,Ellen MacEachen,https://scholar.google.com//citations?hl=en&user=Qc6FbEsAAAAJ
25080,Walter A. Illman,https://scholar.google.com//citations?hl=en&user=ZpsDJv0AAAAJ
25081,Michael DJ Lynch,https://scholar.google.com//citations?hl=en&user=_P6EoV8AAAAJ
25082,Akshaya mishra,https://scholar.google.com//citations?hl=en&user=s2JWeL8AAAAJ
25083,G. Wayne Brodland,https://scholar.google.com//citations?hl=en&user=WYjVs6MAAAAJ
25084,Javad Behravan,https://scholar.google.com//citations?hl=en&user=NzCd5UQAAAAJ
25085,Laura E Middleton,https://scholar.google.com//citations?hl=en&user=HGEQv7cAAAAJ
25086,Sergey Gorbunov,https://scholar.google.com//citations?hl=en&user=joZ7vIgAAAAJ
25087,William Melek,https://scholar.google.com//citations?hl=en&user=c_oOg1YAAAAJ
25088,Costas Tzoganakis,https://scholar.google.com//citations?hl=en&user=mSCIy9oAAAAJ
25089,Kostadinka Bizheva,https://scholar.google.com//citations?hl=en&user=4hgzfwgAAAAJ
25090,Saied Pirasteh,https://scholar.google.com//citations?hl=en&user=lL-bE2UAAAAJ
25091,Mark Ferro,https://scholar.google.com//citations?hl=en&user=_t9TVaEAAAAJ
25092,Sue Ann Campbell,https://scholar.google.com//citations?hl=en&user=KgioDk8AAAAJ
25093,Weiyi Shang,https://scholar.google.com//citations?hl=en&user=ZnERyl4AAAAJ
25094,Karim S Karim,https://scholar.google.com//citations?hl=en&user=mPWi_IUAAAAJ
25095,Mary Hardy,https://scholar.google.com//citations?hl=en&user=tWszDXAAAAAJ
25096,Kun Feng,https://scholar.google.com//citations?hl=en&user=et95bgYAAAAJ
25097,Alejandro Lopez-Ortiz,https://scholar.google.com//citations?hl=en&user=JX5VMAkAAAAJ
25098,Urs Hengartner,https://scholar.google.com//citations?hl=en&user=FPSbtssAAAAJ
25099,Derek T. Robinson,https://scholar.google.com//citations?hl=en&user=J7n0UQoAAAAJ
25100,Graeme Williams,https://scholar.google.com//citations?hl=en&user=_-x_oXcAAAAJ
25101,Kirsten M. Müller,https://scholar.google.com//citations?hl=en&user=nX8u9G4AAAAJ
25102,Dr. Diana Parry,https://scholar.google.com//citations?hl=en&user=XtUjP1MAAAAJ
25103,Kitty Corbett,https://scholar.google.com//citations?hl=en&user=LC564zEAAAAJ
25104,Mary Wells,https://scholar.google.com//citations?hl=en&user=TZtv394AAAAJ
25105,AW Tsen,https://scholar.google.com//citations?hl=en&user=d_qzcdEAAAAJ
25106,Pierre Filion,https://scholar.google.com//citations?hl=en&user=tVzJVwgAAAAJ
25107,Patrick Lam,https://scholar.google.com//citations?hl=en&user=36fAXB4AAAAJ
25108,Yuntian Deng,https://scholar.google.com//citations?hl=en&user=tk0e5lYAAAAJ
25109,Kaan Erkorkmaz,https://scholar.google.com//citations?hl=en&user=kTG2UYwAAAAJ
25110,David A. Welch,https://scholar.google.com//citations?hl=en&user=P9TZz08AAAAJ
25111,Eric Grunsky,https://scholar.google.com//citations?hl=en&user=B3xOazAAAAAJ
25112,Frank Tompa,https://scholar.google.com//citations?hl=en&user=sOl6-dEAAAAJ
25113,Alfred CH Yu,https://scholar.google.com//citations?hl=en&user=LRUenAcAAAAJ
25114,"Sherry L. Dupuis, PhD",https://scholar.google.com//citations?hl=en&user=Os-M72cAAAAJ
25115,David Jao,https://scholar.google.com//citations?hl=en&user=uj3Xx8IAAAAJ
25116,Colin Mayfield,https://scholar.google.com//citations?hl=en&user=y1WUc7UAAAAJ
25117,Paul Calamai,https://scholar.google.com//citations?hl=en&user=MEtSvEgAAAAJ
25118,Christine Logel,https://scholar.google.com//citations?hl=en&user=6w1uExwAAAAJ
25119,Ian H. Rowlands,https://scholar.google.com//citations?hl=en&user=o7EgO1kAAAAJ
25120,John Honek,https://scholar.google.com//citations?hl=en&user=LhEWQU0AAAAJ
25121,Jason Wu,https://scholar.google.com//citations?hl=en&user=gudmnDQAAAAJ
25122,Christine Muschik,https://scholar.google.com//citations?hl=en&user=Kwk0r-gAAAAJ
25123,Leonardo Simon,https://scholar.google.com//citations?hl=en&user=E_yahRsAAAAJ
25124,Dustin E. Garrick,https://scholar.google.com//citations?hl=en&user=WKVzKrEAAAAJ
25125,Eric Schost,https://scholar.google.com//citations?hl=en&user=qWXMDWkAAAAJ
25126,Mark D. Smucker,https://scholar.google.com//citations?hl=en&user=BgiGGQQAAAAJ
25127,Yimin A. Wu,https://scholar.google.com//citations?hl=en&user=fUQsZB0AAAAJ
25128,Britt Anderson,https://scholar.google.com//citations?hl=en&user=ioWO0_MAAAAJ
25129,Sibel Alumur Alev,https://scholar.google.com//citations?hl=en&user=8Li0OdIAAAAJ
25130,Shawn Wettig,https://scholar.google.com//citations?hl=en&user=VnqGaYEAAAAJ
25131,Tizazu H. Mekonnen,https://scholar.google.com//citations?hl=en&user=S4bJKpsAAAAJ
25132,Neil Thomson,https://scholar.google.com//citations?hl=en&user=UmR3p4QAAAAJ
25133,Patricia Wainwright,https://scholar.google.com//citations?hl=en&user=zplDkVQAAAAJ
25134,Wayne Parker,https://scholar.google.com//citations?hl=en&user=twh6qW0AAAAJ
25135,Myra Fernandes,https://scholar.google.com//citations?hl=en&user=wGc8pBYAAAAJ
25136,Maria Anna Polak,https://scholar.google.com//citations?hl=en&user=IbOwN0MAAAAJ
25137,Anna Klinkova,https://scholar.google.com//citations?hl=en&user=0mx4VmYAAAAJ
25138,Pavle V. Radovanovic,https://scholar.google.com//citations?hl=en&user=QIVsKg4AAAAJ
25139,Micheal Stone,https://scholar.google.com//citations?hl=en&user=0pfowywAAAAJ
25140,Ashwin Nayak,https://scholar.google.com//citations?hl=en&user=psqKefwAAAAJ
25141,Kevin P. Musselman,https://scholar.google.com//citations?hl=en&user=fJ8fGQ0AAAAJ
25142,Kyle Daun,https://scholar.google.com//citations?hl=en&user=ph4hKC0AAAAJ
25143,Monica Emelko,https://scholar.google.com//citations?hl=en&user=d7490sQAAAAJ
25144,Crystal Senko,https://scholar.google.com//citations?hl=en&user=Y5SSXT8AAAAJ
25145,Jun Cai,https://scholar.google.com//citations?hl=en&user=fGC3bGIAAAAJ
25146,Allison C Kelly,https://scholar.google.com//citations?hl=en&user=jRRYpn0AAAAJ
25147,Bo Cui,https://scholar.google.com//citations?hl=en&user=qxm1begAAAAJ
25148,Oleg Michailovich,https://scholar.google.com//citations?hl=en&user=KrChXgwAAAAJ
25149,Philip Bigelow,https://scholar.google.com//citations?hl=en&user=nh3yJzUAAAAJ
25150,Stefan Steiner,https://scholar.google.com//citations?hl=en&user=gujbgmYAAAAJ
25151,Shahrzad Esmaeili,https://scholar.google.com//citations?hl=en&user=WBWt2bsAAAAJ
25152,Tonya DelSontro,https://scholar.google.com//citations?hl=en&user=a6qdXXUAAAAJ
25153,Richard Petrone,https://scholar.google.com//citations?hl=en&user=oTsJgCEAAAAJ
25154,Joanne M. Atlee,https://scholar.google.com//citations?hl=en&user=GgdeFwoAAAAJ
25155,Reza Mohammadi,https://scholar.google.com//citations?hl=en&user=V08xKd4AAAAJ
25156,Hans De Sterck,https://scholar.google.com//citations?hl=en&user=EbwLBr8AAAAJ
25157,Jonathan Sykes,https://scholar.google.com//citations?hl=en&user=_U52MFEAAAAJ
25158,Saeed Ghadimi,https://scholar.google.com//citations?hl=en&user=Kjlmi5MAAAAJ
25159,Jessica L. Reid,https://scholar.google.com//citations?hl=en&user=EUmAoFoAAAAJ
25160,Sanjeev Bedi,https://scholar.google.com//citations?hl=en&user=FrrPL50AAAAJ
25161,Robert Gracie,https://scholar.google.com//citations?hl=en&user=hYhDyQoAAAAJ
25162,Jennifer Boger,https://scholar.google.com//citations?hl=en&user=w3nBJHsAAAAJ
25163,Stephen Mann,https://scholar.google.com//citations?hl=en&user=QBmMW8EAAAAJ
25164,Abiola Olaitan,https://scholar.google.com//citations?hl=en&user=IMCwfV4AAAAJ
25165,Andrew Trant,https://scholar.google.com//citations?hl=en&user=Jr5-wcoAAAAJ
25166,Andrew R Curtis,https://scholar.google.com//citations?hl=en&user=p1fGnF0AAAAJ
25167,Robert Hill,https://scholar.google.com//citations?hl=en&user=2xH1j9wAAAAJ
25168,Wendi L. Adair,https://scholar.google.com//citations?hl=en&user=xmuke10AAAAJ
25169,Yaoliang Yu,https://scholar.google.com//citations?hl=en&user=zbXIQMsAAAAJ
25170,Kate Larson,https://scholar.google.com//citations?hl=en&user=QK-c5esAAAAJ
25171,Elizabeth Meiering,https://scholar.google.com//citations?hl=en&user=2kRWu5IAAAAJ
25172,Kaan Inal,https://scholar.google.com//citations?hl=en&user=K7ZyZh4AAAAJ
25173,Maud Gorbet,https://scholar.google.com//citations?hl=en&user=KTPMs_cAAAAJ
25174,Flora TT Ng,https://scholar.google.com//citations?hl=en&user=aaoG648AAAAJ
25175,Uzma Rehman,https://scholar.google.com//citations?hl=en&user=IIEDPEcAAAAJ
25176,Michal Bajcsy,https://scholar.google.com//citations?hl=en&user=1YtU4sQAAAAJ
25177,Hongyang Zhang,https://scholar.google.com//citations?hl=en&user=wSstCv0AAAAJ
25178,Elliot Biro,https://scholar.google.com//citations?hl=en&user=AzCwhCAAAAAJ
25179,Michael E. Reimer,https://scholar.google.com//citations?hl=en&user=AZcTJRYAAAAJ
25180,Richard Kelly,https://scholar.google.com//citations?hl=en&user=7_zrV9AAAAAJ
25181,Mark Hancock,https://scholar.google.com//citations?hl=en&user=PYvcN3cAAAAJ
25182,Therese Biedl,https://scholar.google.com//citations?hl=en&user=gjNeD8cAAAAJ
25183,Jin Duan,https://scholar.google.com//citations?hl=en&user=CV4i2S0AAAAJ
25184,Zhong Qiu Lin,https://scholar.google.com//citations?hl=en&user=qAdoxoEAAAAJ
25185,Zhongchao Tan,https://scholar.google.com//citations?hl=en&user=6Vlwi1MAAAAJ
25186,Olga Vechtomova,https://scholar.google.com//citations?hl=en&user=Ln1-_JIAAAAJ
25187,Andrea K Bartram,https://scholar.google.com//citations?hl=en&user=MFNmzaYAAAAJ
25188,Chengnian Sun,https://scholar.google.com//citations?hl=en&user=rwbI5qAAAAAJ
25189,Rodney DL Smith,https://scholar.google.com//citations?hl=en&user=FjHIDkAAAAAJ
25190,"J. Larry Campbell, Ph.D.",https://scholar.google.com//citations?hl=en&user=tKOoyRoAAAAJ
25191,David Toman,https://scholar.google.com//citations?hl=en&user=cCoKzk8AAAAJ
25192,Wing-Ki Liu,https://scholar.google.com//citations?hl=en&user=G7AvIkoAAAAJ
25193,Wenhu Chen,https://scholar.google.com//citations?hl=en&user=U8ShbhUAAAAJ
25194,Kumaraswamy Ponnambalam,https://scholar.google.com//citations?hl=en&user=aT1HKJAAAAAJ
25195,Luke Potwarka,https://scholar.google.com//citations?hl=en&user=CeGgTb0AAAAJ
25196,Russell Thompson,https://scholar.google.com//citations?hl=en&user=gsOE3yMAAAAJ
25197,Jefim (Efrim) Boritz,https://scholar.google.com//citations?hl=en&user=wlKr--QAAAAJ
25198,Michael A. Pope,https://scholar.google.com//citations?hl=en&user=wz4HaaQAAAAJ
25199,Jochen Koenemann,https://scholar.google.com//citations?hl=en&user=Ak7gyjQAAAAJ
25200,Veronika Magdanz,https://scholar.google.com//citations?hl=en&user=VuA5yCQAAAAJ
25201,Luigina Sorbara,https://scholar.google.com//citations?hl=en&user=c5s5hhEAAAAJ
25202,Clark Dickerson,https://scholar.google.com//citations?hl=en&user=b4pJr-AAAAAJ
25203,Jan Kycia,https://scholar.google.com//citations?hl=en&user=-voBz6QAAAAJ
25204,Ayman El-Hag,https://scholar.google.com//citations?hl=en&user=wxmOQBYAAAAJ
25205,John B Medley,https://scholar.google.com//citations?hl=en&user=AzBKSI8AAAAJ
25206,John S. Zelek,https://scholar.google.com//citations?hl=en&user=CrdYsxEAAAAJ
25207,Kaylena A Ehgoetz Martens,https://scholar.google.com//citations?hl=en&user=5vdnCf8AAAAJ
25208,Monica Maly,https://scholar.google.com//citations?hl=en&user=uKwh2LYAAAAJ
25209,Edith Law,https://scholar.google.com//citations?hl=en&user=OOssnq8AAAAJ
25210,Edward Lank,https://scholar.google.com//citations?hl=en&user=e7P8IwgAAAAJ
25211,Linda Wang,https://scholar.google.com//citations?hl=en&user=4azPe_YAAAAJ
25212,Paulo Alencar,https://scholar.google.com//citations?hl=en&user=0xzfYjwAAAAJ
25213,Ruodu Wang,https://scholar.google.com//citations?hl=en&user=YT9wiu8AAAAJ
25214,Zoran L. Miskovic,https://scholar.google.com//citations?hl=en&user=6bYnkLAAAAAJ
25215,Eric D Soulis,https://scholar.google.com//citations?hl=en&user=GhqfxcUAAAAJ
25216,Emily Christofides,https://scholar.google.com//citations?hl=en&user=pFFACg0AAAAJ
25217,Yun Zheng,https://scholar.google.com//citations?hl=en&user=VXNb6poAAAAJ
25218,Philip Beesley,https://scholar.google.com//citations?hl=en&user=jnn1kG0AAAAJ
25219,Yining Zhang,https://scholar.google.com//citations?hl=en&user=5Ok9IikAAAAJ
25220,Susan Cadell,https://scholar.google.com//citations?hl=en&user=2h8I-gYAAAAJ
25221,Alan Webb,https://scholar.google.com//citations?hl=en&user=_sO3JD4AAAAJ
25222,Merrin L. Macrae,https://scholar.google.com//citations?hl=en&user=IKuAF6gAAAAJ
25223,Jingde Li,https://scholar.google.com//citations?hl=en&user=86gvU-wAAAAJ
25224,Serhiy Yarusevych,https://scholar.google.com//citations?hl=en&user=NJ2t-7kAAAAJ
25225,Gautam Kamath,https://scholar.google.com//citations?hl=en&user=MK6zHkYAAAAJ
25226,Tim Brecht,https://scholar.google.com//citations?hl=en&user=74nBKe8AAAAJ
25227,Rashmee Singh,https://scholar.google.com//citations?hl=en&user=KZNpYYEAAAAJ
25228,Kesen Ma,https://scholar.google.com//citations?hl=en&user=cOuGDRYAAAAJ
25229,John Z. Wen,https://scholar.google.com//citations?hl=en&user=c3ehq3wAAAAJ
25230,Bryan Smale,https://scholar.google.com//citations?hl=en&user=R44BqeIAAAAJ
25231,Michael A. Beazely,https://scholar.google.com//citations?hl=en&user=4u9-3tMAAAAJ
25232,Andrew Doxey,https://scholar.google.com//citations?hl=en&user=iUQqmUYAAAAJ
25233,Andre Masella,https://scholar.google.com//citations?hl=en&user=145vP6oAAAAJ
25234,Simron Singh,https://scholar.google.com//citations?hl=en&user=woWEDEYAAAAJ
25235,Kenneth Klassen,https://scholar.google.com//citations?hl=en&user=bwzXuAYAAAAJ
25236,Samir Elhedhli,https://scholar.google.com//citations?hl=en&user=kqJIAr8AAAAJ
25237,William B Anderson,https://scholar.google.com//citations?hl=en&user=txdI6U4AAAAJ
25238,Tony S. Wirjanto,https://scholar.google.com//citations?hl=en&user=Rt3jpBUAAAAJ
25239,Peter A Johnson,https://scholar.google.com//citations?hl=en&user=14Ov5mYAAAAJ
25240,Werner Dietl,https://scholar.google.com//citations?hl=en&user=D_5-WrcAAAAJ
25241,Brian P Ingalls,https://scholar.google.com//citations?hl=en&user=Td4gEp0AAAAJ
25242,Ali José Mashtizadeh,https://scholar.google.com//citations?hl=en&user=djMOD-IAAAAJ
25243,QB Lu,https://scholar.google.com//citations?hl=en&user=Ww8mhqMAAAAJ
25244,Jonathan Baugh,https://scholar.google.com//citations?hl=en&user=MuwzhukAAAAJ
25245,William Bobier,https://scholar.google.com//citations?hl=en&user=_9h5Kb8AAAAJ
25246,Christopher G. Small,https://scholar.google.com//citations?hl=en&user=ldqE7BMAAAAJ
25247,Dr. Carlos Rojas-Fernandez,https://scholar.google.com//citations?hl=en&user=0xKwesoAAAAJ
25248,Linda Mortsch,https://scholar.google.com//citations?hl=en&user=G1DIvRUAAAAJ
25249,Lili Liu,https://scholar.google.com//citations?hl=en&user=wCvrqYkAAAAJ
25250,Kelly Grindrod,https://scholar.google.com//citations?hl=en&user=kHhhFEgAAAAJ
25251,David Lubell,https://scholar.google.com//citations?hl=en&user=7QXnyDQAAAAJ
25252,David Gosset,https://scholar.google.com//citations?hl=en&user=9wC84xIAAAAJ
25253,Zhen Zhang (张震),https://scholar.google.com//citations?hl=en&user=uCu9y38AAAAJ
25254,Stephen Prentice,https://scholar.google.com//citations?hl=en&user=_yjlAj0AAAAJ
25255,Michael Mayer,https://scholar.google.com//citations?hl=en&user=k8F_WPwAAAAJ
